0.2;0.1;-0.16666666666666666;1.0;0.2
0.1;0.2;0.07407407407407407;1.0;0.1
0.2;0.2;-0.1111111111111111;1.0;0.2
0.2;0.2;-0.1111111111111111;1.0;0.2
0.1;-0.0;-0.2222222222222222;1.0;0.1
0.0;0.1;0.05555555555555555;1.0;0.0
0.3;0.3;-0.1111111111111111;1.0;0.3
0.3;0.3;-0.1111111111111111;1.0;0.3
0.2;0.1;-0.16666666666666666;1.0;0.2
0.1;0.2;0.07407407407407407;1.0;0.1
0.4;0.1;-0.2777777777777778;1.0;0.4
0.1;0.4;0.044444444444444446;1.0;0.1
0.0;0.1;0.05555555555555555;0.0;0.0
0.1;-0.0;-0.2222222222222222;0.0;0.1
0.3;-0.0;-0.4444444444444444;1.0;0.3
0.0;0.3;0.027777777777777776;1.0;0.0
0.1;0.1;-0.1111111111111111;1.0;0.1
0.1;0.1;-0.1111111111111111;1.0;0.1
0.0;-0.0;-0.1111111111111111;1.0;0.0
0.0;-0.0;-0.1111111111111111;1.0;0.0
0.2;0.15;0.05555555555555555;1.0;0.0
0.2;0.2;-0.3333333333333333;1.0;0.2
0.2;0.2;-0.1111111111111111;1.0;0.0
0.4;0.25;-0.2777777777777778;0.0;0.4
0.15;0.2;0.044444444444444446;0.0;0.1
0.0;0.1;-0.1111111111111111;1.0;0.0
0.3;0.4;0.03703703703703703;1.0;0.0
0.35;0.3;-0.2222222222222222;0.0;0.1
0.2;0.15;0.05555555555555555;0.0;0.0
0.2;0.3;-0.1111111111111111;1.0;0.2
0.5;0.2;-0.1111111111111111;1.0;0.2
0.1;0.4;-0.1111111111111111;1.0;0.0
0.0;0.15;0.05555555555555555;1.0;0.0
0.15;-0.0;-0.2222222222222222;1.0;0.1
0.3;0.1;0.03703703703703703;1.0;0.0
0.05;0.3;-0.2222222222222222;1.0;0.1
0.1;0.15;0.05555555555555555;1.0;0.0
0.15;0.1;-0.2222222222222222;1.0;0.1
0.0;-0.0;-0.1111111111111111;1.0;0.0
0.1;-0.0;-0.3333333333333333;1.0;0.2
0.23333333333333334;0.15;-0.2222222222222222;1.0;0.1
0.2;0.23333333333333334;0.05555555555555555;1.0;0.0
0.2;0.23333333333333334;0.05555555555555555;1.0;0.0
0.4;0.2833333333333333;0.05555555555555555;1.0;0.0
0.15;0.2;-0.1111111111111111;1.0;0.0
0.0;0.2;0.027777777777777776;1.0;0.0
0.33333333333333337;0.4;-0.2222222222222222;1.0;0.1
0.38333333333333336;0.33333333333333337;-0.1111111111111111;1.0;0.1
0.3;0.15;-0.4444444444444444;1.0;0.3
0.23333333333333334;0.36666666666666664;0.07407407407407407;1.0;0.1
0.5333333333333333;0.2;-0.2222222222222222;1.0;0.1
0.1;0.4333333333333333;0.05555555555555555;1.0;0.0
0.03333333333333333;0.18333333333333332;-0.1111111111111111;1.0;0.1
0.15;-0.0;-0.1111111111111111;1.0;0.0
0.33333333333333337;0.1;-0.2222222222222222;1.0;0.1
0.08333333333333334;0.33333333333333337;-0.1111111111111111;1.0;0.1
0.16666666666666669;0.18333333333333332;-0.16666666666666666;1.0;0.2
0.15;0.13333333333333333;0.05555555555555555;1.0;0.0
0.03333333333333333;0.03333333333333333;-0.1111111111111111;1.0;0.1
0.13333333333333333;-0.0;-0.2222222222222222;1.0;0.1
0.25833333333333336;0.225;0.05555555555555555;1.0;0.1
0.225;0.2833333333333333;0.07407407407407407;1.0;0.1
0.25;0.23333333333333334;-0.3333333333333333;0.0;0.2
